URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/CodeSystem/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.1378",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","ValueSet/medicationrequest-intent"
http://hl7.org/fhir/CodeSystem/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.1377",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","ValueSet/medicationrequest-status"
http://terminology.hl7.org/CodeSystem/medicationrequest-course-of-therapy,0.1.0,draft,"2.16.840.1.113883.4.642.1.1327",MedicationRequestCourseOfTherapyCodes,MedicationRequest Course of Therapy Codes,"MedicationRequest Course of Therapy Codes","ValueSet/medicationrequest-course-of-therapy"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/age-units,ValueSet/units-of-time"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSCodificacionCategoria,0.9.6,active,,CSCodificacionCategoria,Codificación del estado de una prescripción,"Estado de una prescripción","ValueSet/VSCodificacionCategoria"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSCodificacionPatron,0.9.6,active,,CSCodificacionPatron,Patrón de la Prescripción,"Codificación del patrón de administración de una prescripción","ValueSet/VSCodificacionPatron"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSFuncionProfesionalDispensacion,0.9.6,active,,CSFuncionProfesionalDispensacion,Funcion del Personal,"Funcion del Personal. Puede ser Dispensador o Validador","ValueSet/VSFuncionProfesionalDispensacion"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSMetodos,0.9.6,active,,CSMetodos,Métodos de Administración,"Métodos de Administración de SNOMED-CT utilizados para el proyecto de receta electrónica","ValueSet/VSMetodos"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSRazonEstadoDispensacion,0.9.6,active,,CSRazonEstadoDispensacion,Razón del cambio de estado (Dispensación),"Códigos que indican la razón por la cual una Dispensación ha cambiado su estado","ValueSet/VSRazonEstadoDispensacion"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSStatusReason,0.9.6,active,,CSStatusReason,Razón del cambio de estado (Prescripción),"Códigos que indican la razón por la cual una Prescripción ha cambiado su estado","ValueSet/VSStatusReason"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSTipoPrescripcion,0.9.6,active,,CSTipoPrescripcion,Tipo de Prescripción,"Identifica el tipo de Prescripción","ValueSet/VSTipoPrescripcion"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSUnidadAsistencial,0.9.6,active,,CSUnidadAsistencial,Unidad Asistencial,"Unidad para dosificar","ValueSet/VSUnidadAsistencial"
https://interoperabilidad.minsal.cl/fhir/ig/snre/CodeSystem/CSViasAdmin,0.9.6,active,,CSViasAdmin,Vías de Administración,"Vías de Administración de SNOMED-CT utilizadas para el Sistema Nacional de Receta Electrónica","ValueSet/VSViasAdmin"
