URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/age-units,4.0.1,draft,"2.16.840.1.113883.4.642.3.19",CommonUCUMCodesForAge,Common UCUM Codes for Age,"Unified Code for Units of Measure (UCUM). This value set includes all UCUM codes","StructureDefinition/RecetaPrescripcionCl","UCUM"
http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1326",medicationRequest Course of Therapy Codes,Medication request  course of  therapy  codes,"MedicationRequest Course of Therapy Codes","StructureDefinition/RecetaPrescripcionCl","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1321",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","StructureDefinition/RecetaPrescripcionCl","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1320",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","StructureDefinition/RecetaPrescripcionCl","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/units-of-time,4.0.1,active,"2.16.840.1.113883.4.642.3.77",UnitsOfTime,UnitsOfTime,"A unit of time (units from UCUM).","StructureDefinition/DispensacionMedicamentoCl,StructureDefinition/RecetaPrescripcionCl","UCUM"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSCodificacionCategoria,0.9.6,active,,VSCodificacionCategoria,Codificación de la categoría de una prescripción,"Estado de una prescripción","StructureDefinition/RecetaPrescripcionCl","Internal"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSCodificacionPatron,0.9.6,active,,VSCodificacionPatron,Patrón de la Prescripción,"Codificación del patrón de administración de una prescripción",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSFuncionProfesionalDispensacion,0.9.6,active,,VSFuncionProfesionalDispensacion,Funcion del Personal,"Funcion del Personal. Puede ser Dispensador o Validador",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSMetodos,0.9.6,active,,VSMetodos,Métodos de Administración,"Métodos de Administración de SNOMED-CT utilizados para el proyecto de receta electrónica","StructureDefinition/DispensacionMedicamentoCl,StructureDefinition/RecetaPrescripcionCl","Internal"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSRazonEstadoDispensacion,0.9.6,active,,VSRazonEstadoDispensacion,Razón del cambio de estado (Dispensación),"Códigos que indican la razón por la cual una Dispensación ha cambiado su estado","StructureDefinition/DispensacionMedicamentoCl","Internal"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSStatusReason,0.9.6,active,,VSStatusReason,Razón del cambio de estado (Prescripción),"Códigos que indican la razón por la cual una Prescripción ha cambiado su estado","StructureDefinition/RecetaPrescripcionCl","Internal"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSTipoPrescripcion,0.9.6,active,,VSTipoPrescripcion,Tipo de Prescripción,"Identifica el tipo de Prescripción","StructureDefinition/RecetaPrescripcionCl","Internal"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSUnidadAsistencial,0.9.6,active,,VSUnidadAsistencial,Unidad Asistencial,"Unidad para dosificar","StructureDefinition/SimpleQuantityCL","Internal"
https://interoperabilidad.minsal.cl/fhir/ig/snre/ValueSet/VSViasAdmin,0.9.6,active,,VSViasAdmin,Vías de Administración,"Vías de Administración de SNOMED-CT utilizadas para el Sistema Nacional de Receta Electrónica","StructureDefinition/DispensacionMedicamentoCl,StructureDefinition/RecetaPrescripcionCl","Internal"
